respondent_id,year,country_raw,education_raw,job_role_raw,primary_language_raw,ml_tools_raw,years_experience_raw,salary_usd_raw,remote_work_raw,preferred_ide_raw,learning_platform_raw
101428,2020,BR,Diploma/Other,Other,Java,TensorFlow;XGBoost,1.5,"$105,809",Y,VS Code,Udemy
101429,2021,NG,Master's,Software Engineer,C#,LightGBM,0,"$130,371",Y,JupyterLab,University
101430,2019,DE,Masters,Student,Java,None;XGBoost;scikit-learn,1.5,17578.184476188195,Yes,PyCharm,YouTube
101431,2019,UK,Doctorate,ML Engineer,JavaScript,Keras;XGBoost,3-5,139441.82858943418,N,Spyder,YouTube
101432,2019,UK,High school,Student,PYTHON,LightGBM;PyTorch;scikit-learn,4,18499.276382217216,N,RStudio,Books
101433,2020,US,high School,Data Scientist,r,LightGBM;None;scikit-learn,0,122292.77045435613,N,VS Code,Books
101434,2017,UK,MSc,Researcher,SQL,None;scikit-learn,1-3,99201.54528784144,N,Notepad++,YouTube
101435,2017,AU,High school,ML Engineer,C#,TensorFlow,7,67926.72381495386,Y,PyCharm,Udemy
101436,2018,Australia,PhD,Data Analyst,r,Keras;LightGBM;scikit-learn,4,62693.968901809596,N,Notepad++,Udemy
101437,2020,USA,high School,Data Scientist,PYTHON,XGBoost,1-3,220831.9405930269,N,VS Code,Udemy
101438,2018,India,high School,Researcher,Python,None,7,95902.60919313447,Y,RStudio,Coursera
101439,2020,USA,BS,Student,Java,TensorFlow,5-10,15013.918396903584,N,JupyterLab,Books
101440,2021,Japan,PhD,Researcher,JS,PyTorch;XGBoost;scikit-learn,3-5,96638.01832228246,Yes,PyCharm,Udemy
101441,2017,Australia,Bachelor's,Data Analyst,C#,LightGBM;None,7,62959.58403457001,No,RStudio,University
101442,2020,UK,BS,Other,python,XGBoost,4,58445.07529188426,Hybrid,Notepad++,Kaggle
101443,2019,CAN,Masters,data scientist,Java,None;PyTorch,3-5,45875.67907760517,Yes,JupyterLab,University
101444,2021,USA,MSc,Student,Python,XGBoost,10+,6303.9282932881915,Yes,Notepad++,Blogs
101445,2018,Australia,MSc,Researcher,Python,Keras;TensorFlow,4,"$107,253",Y,JupyterLab,Coursera
101446,2020,BD,BA,Business Analyst,C#,TensorFlow,0,51721.14706188187,N,RStudio,YouTube
101447,2021,U.S.A.,Bachelors,Other,PYTHON,Keras;LightGBM,12,"$64,893",Hybrid,RStudio,Blogs
101448,2021,Bangladesh,BS,Other,r,PyTorch;scikit-learn,4,23267.629481884418,Y,RStudio,YouTube
101449,2020,Australia,Bachelors,Data Engineer,C#,LightGBM;None,7,,Hybrid,PyCharm,Blogs
101450,2019,uk,MSc,Data Engineer,SQL,None;XGBoost,1.5,142892.98888894927,Yes,VS Code,Coursera
101451,2020,BD,Bachelor's,data scientist,JS,LightGBM;PyTorch;scikit-learn,0,86300.10933150085,No,Notepad++,Books
101452,2021,IND,high School,Data Analyst,sql,None,1.5,101122.23824672372,Yes,VS Code,YouTube
101453,2020,United Kingdom,high School,Data Scientist,python,PyTorch,0,110574.3198934028,N,Notepad++,Books
101454,2017,United States,Diploma/Other,Data Analyst,SQL,scikit-learn,4,56401.677053447886,Y,PyCharm,Blogs
101455,2021,BR,MS,ML Engineer,R,Keras,4,84966.8037052457,Y,Notepad++,Kaggle
101456,2020,IND,Bachelor's,Data Analyst,sql,None;TensorFlow;XGBoost,1-3,95649.81543103498,N,VS Code,Blogs
101457,2020,Australia,high School,ML Engineer,Python,None;TensorFlow,0-1,214086.55204317404,Hybrid,RStudio,YouTube
101458,2018,Brazil,Some college,data scientist,SQL,LightGBM;TensorFlow,7,"$114,109",Y,PyCharm,Books
101459,2020,India,MSc,Researcher,C#,,7,120900.51776946244,No,VS Code,University
101460,2019,Germany,PhD,Student,python,TensorFlow;XGBoost;scikit-learn,7,"$21,586",Hybrid,VS Code,Coursera
101461,2020,Nigeria,Bachelor's,Data Scientist,,Keras;XGBoost,0-1,"$89,784",No,JupyterLab,Books
101462,2017,United Kingdom,Masters,Software Engineer,python,None;TensorFlow,10+,89068.63907611996,Yes,Spyder,YouTube
101463,2020,IND,Some college,Business Analyst,JavaScript,Keras;PyTorch;XGBoost,12,66509.64331348466,Yes,Spyder,Blogs
101464,2021,USA,MSc,Researcher,r,LightGBM;None;scikit-learn,0,103239.91807803964,Y,JupyterLab,Udemy
101465,2017,uk,Diploma/Other,Data Scientist,PYTHON,TensorFlow;XGBoost,0,66557.64949384375,Yes,PyCharm,University
101466,2021,U.S.A.,Doctorate,Data Engineer,JavaScript,LightGBM,0-1,78658.44961429565,Hybrid,VS Code,University
101467,2019,Japan,ph.d,Data Engineer,python,XGBoost,4,87488.00463273248,No,JupyterLab,Blogs
101468,2021,US,high School,Data Scientist,Java,TensorFlow;XGBoost,0,82862.80461913132,Y,RStudio,Kaggle
101469,2021,IND,High school,Data Scientist,Python,None;TensorFlow;XGBoost,12,133458.99329929645,Y,Notepad++,Blogs
101470,2020,United States,MS,Researcher,Python,PyTorch,1.5,138069.7231552066,No,RStudio,Blogs
101471,2020,Germany,MS,Data Analyst,python,PyTorch;scikit-learn,12,44610.83571874543,Hybrid,JupyterLab,Udemy
101472,2021,uk,,Data Scientist,R,TensorFlow;XGBoost;scikit-learn,0-1,87685.0454992812,No,RStudio,Blogs
101473,2019,Brazil,MSc,Data Scientist,Python,LightGBM;None,5-10,95442.09834188873,Yes,VS Code,Coursera
101474,2019,Bangladesh,Master's,Data Analyst,r,scikit-learn,0,75768.48024287928,Hybrid,Spyder,Blogs
101475,2020,IND,BS,Data Analyst,JavaScript,None;PyTorch,1-3,69397.08191161092,Yes,VS Code,Kaggle
101476,2021,Brazil,Bachelor's,Researcher,SQL,None;TensorFlow,4,85883.08460196556,Hybrid,JupyterLab,Books
101477,2021,Brazil,BS,Other,R,Keras;LightGBM;XGBoost,7,44397.852377789335,N,VS Code,Coursera
101478,2021,Canada,Diploma/Other,Student,JavaScript,Keras;PyTorch;scikit-learn,5-10,"$27,754",No,Spyder,Udemy
101479,2019,UK,ph.d,Business Analyst,R,Keras;scikit-learn,3-5,103429.42411702867,Yes,PyCharm,Blogs
101480,2021,DE,PhD,Researcher,python,PyTorch;scikit-learn,0-1,68635.86403671233,Hybrid,JupyterLab,YouTube
101481,2017,CAN,BS,data scientist,Python,Keras;PyTorch;XGBoost,4,64729.16947804835,Yes,RStudio,University
101482,2020,DE,High school,ML Engineer,R,PyTorch;TensorFlow,1.5,"$125,080",N,VS Code,Blogs
101483,2017,UK,High school,Business Analyst,SQL,Keras;XGBoost;scikit-learn,10+,,N,PyCharm,Books
101484,2019,United States,BA,Data Engineer,sql,None,1.5,172786.19402403306,Yes,VS Code,YouTube
101485,2019,CAN,ph.d,Other,r,None;XGBoost,4,52910.12427509121,Y,Spyder,Blogs
101486,2019,BR,Doctorate,Business Analyst,r,TensorFlow,1.5,68219.84223416517,Y,Notepad++,Udemy
101487,2020,Bangladesh,Diploma/Other,Data Scientist,r,None,10+,"$107,217",Yes,PyCharm,Books
101488,2019,Brazil,BS,Software Engineer,JavaScript,PyTorch;XGBoost;scikit-learn,10+,159203.1938536065,Hybrid,JupyterLab,Blogs
101489,2019,United Kingdom,Doctorate,Other,JavaScript,None;scikit-learn,10+,"$68,957",N,Notepad++,Kaggle
101490,2018,United Kingdom,Some college,Data Analyst,Java,PyTorch,0-1,76109.97831732451,Y,VS Code,University
101491,2019,US,BA,Researcher,JS,None;XGBoost,5-10,124353.94798942232,Y,VS Code,YouTube
101492,2018,U.S.A.,BS,Data Engineer,C#,Keras;scikit-learn,4,1180000,No,JupyterLab,Books
101493,2017,United Kingdom,BS,Researcher,PYTHON,TensorFlow,3-5,92494.86175118061,No,Spyder,Blogs
101494,2020,US,Bachelor's,data scientist,JS,TensorFlow;XGBoost;scikit-learn,4,67958.26705390784,N,JupyterLab,Coursera
101495,2020,Brazil,ph.d,ML Engineer,Python,Keras;LightGBM,10+,"$102,160",Yes,Notepad++,Books
101496,2020,Canada,MS,Data Scientist,JavaScript,Keras;TensorFlow,1-3,79562.19175750851,Yes,Spyder,University
101497,2019,USA,MS,data scientist,R,TensorFlow,0,77717.87812018939,N,JupyterLab,Books
101498,2019,Australia,Masters,data scientist,JS,Keras;PyTorch;TensorFlow,0-1,47833.80886023558,Hybrid,Spyder,Books
101499,2021,Canada,BA,Student,JS,Keras;PyTorch,10+,11805.498977017973,N,VS Code,Udemy
101059,2020,Japan,BA,Student,PYTHON,LightGBM;None;scikit-learn,1-3,15071.43125453305,Y,JupyterLab,Udemy
100336,2021,Japan,Master's,Data Engineer,sql,XGBoost,7,203616.24065602748,Y,Spyder,Coursera
100291,2017,Bangladesh,PhD,Business Analyst,R,Keras;PyTorch,10+,106833.21127640613,Yes,Spyder,YouTube
101250,2021,Australia,Bachelor's,Data Scientist,JS,None,0,"$158,680",Y,Spyder,Blogs
100737,2021,United States,BA,Student,JS,XGBoost,3-5,19272.24953458136,N,Spyder,University
101359,2020,IND,ph.d,Student,r,LightGBM,0-1,22327.28899585145,Hybrid,VS Code,Udemy
101211,2019,BR,MS,Other,python,None,5-10,,Yes,PyCharm,Books
100533,2020,NG,high School,Student,Python,Keras;PyTorch;XGBoost,10+,"$15,717",No,PyCharm,YouTube
100483,2020,United States,Master's,Machine Learning Engineer,R,None;TensorFlow,12,128183.93118535305,No,RStudio,Books
100902,2018,CAN,Master's,Business Analyst,r,PyTorch;TensorFlow;scikit-learn,1-3,850000,Hybrid,RStudio,University
100803,2020,U.S.A.,MS,ML Engineer,Python,LightGBM;PyTorch,4,95886.00931116912,Yes,Spyder,YouTube
100334,2017,Brazil,High school,Researcher,R,Keras;PyTorch;scikit-learn,1.5,,Y,PyCharm,Blogs
101407,2021,NG,Diploma/Other,Data Engineer,Java,LightGBM,10+,191079.692351216,No,PyCharm,Kaggle
101467,2019,Japan,ph.d,Data Engineer,python,XGBoost,4,87488.00463273248,No,JupyterLab,Blogs
100908,2018,Australia,Some college,Machine Learning Engineer,PYTHON,None;PyTorch;TensorFlow,10+,125319.5679556452,Y,RStudio,Books
100969,2019,uk,Bachelors,Data Scientist,python,LightGBM;None;PyTorch,4,143216.64523923388,Hybrid,Spyder,Blogs
100201,2017,Bangladesh,Some college,Student,python,TensorFlow,4,14112.010041704567,Hybrid,VS Code,University
101414,2019,Japan,Master's,data scientist,r,LightGBM;XGBoost,0-1,"$126,068",No,RStudio,Books
100104,2021,JP,Bachelors,Machine Learning Engineer,,scikit-learn,0-1,163779.54471867598,No,JupyterLab,YouTube
101028,2018,Germany,Some college,Data Analyst,PYTHON,TensorFlow;XGBoost,4,73061.26063793013,Y,PyCharm,Blogs
101202,2017,India,Doctorate,ML Engineer,JS,Keras;XGBoost;scikit-learn,1-3,93264.71360502086,No,RStudio,University
101118,2018,UK,high School,Data Analyst,python,LightGBM;XGBoost,3-5,,Yes,Notepad++,YouTube
100348,2019,uk,Bachelor's,Researcher,python,Keras,4,900000,N,Notepad++,Kaggle
100026,2018,BR,MSc,Researcher,R,LightGBM;None;PyTorch,5-10,"$58,934",Yes,VS Code,Blogs
101110,2021,BR,Doctorate,Other,Python,LightGBM;PyTorch,7,83594.16577069733,No,RStudio,Udemy
100733,2019,BR,MSc,Data Scientist,PYTHON,TensorFlow,0,126275.1569354506,Hybrid,Notepad++,University
100025,2021,NG,Bachelor's,Machine Learning Engineer,JS,PyTorch,5-10,120042.51804487246,N,PyCharm,Blogs
100711,2020,BD,Masters,Machine Learning Engineer,JavaScript,scikit-learn,7,1250000,No,RStudio,Books
100438,2020,United Kingdom,high School,data scientist,SQL,None;PyTorch;TensorFlow,1-3,111318.61335939926,N,VS Code,Kaggle
101418,2019,US,MSc,Business Analyst,SQL,None,12,47681.25519754045,Yes,RStudio,Books
