respondent_id,year,country_raw,education_raw,job_role_raw,primary_language_raw,ml_tools_raw,years_experience_raw,salary_usd_raw,remote_work_raw,preferred_ide_raw,learning_platform_raw,country,education,job_role,primary_language,remote_work,years_experience,salary_usd,ml_tools_list,ml_tool_count,country_le,education_le,job_role_le,primary_language_le,remote_work_le
100870,2019,Germany,PhD,Machine Learning Engineer,sql,PyTorch;TensorFlow;XGBoost,12,149971.74093419968,No,PyCharm,Udemy,Germany,Doctorate,ML Engineer,SQL,No,12.0,149971.74093419968,"['PyTorch', 'TensorFlow', 'XGBoost']",3,4,1,4,5,1
100871,2018,CAN,BS,Business Analyst,Java,scikit-learn,10+,,N,JupyterLab,University,Canada,Bachelor's,Business Analyst,Java,No,12.0,93376.3547223415,['scikit-learn'],1,3,0,0,1,1
100872,2020,Brazil,ph.d,Researcher,R,None;scikit-learn,3-5,149917.03315479305,Hybrid,JupyterLab,Blogs,Brazil,Doctorate,Researcher,R,Hybrid,4.0,149917.03315479305,"['None', 'scikit-learn']",2,2,1,6,4,0
100873,2019,JP,Master's,data scientist,JS,Keras;LightGBM;PyTorch,3-5,95988.93012388404,Y,Notepad++,Blogs,Japan,Master's,Data Scientist,JavaScript,Yes,4.0,95988.93012388404,"['Keras', 'LightGBM', 'PyTorch']",3,6,3,3,2,2
100874,2017,IND,High school,data scientist,r,PyTorch;XGBoost;scikit-learn,0,"$59,675",N,RStudio,YouTube,India,High School or Less,Data Scientist,R,No,0.0,59675.0,"['PyTorch', 'XGBoost', 'scikit-learn']",3,5,2,3,4,1
100875,2018,Germany,Some college,Machine Learning Engineer,JS,LightGBM,4,88972.7631020495,Yes,JupyterLab,YouTube,Germany,Some College,ML Engineer,JavaScript,Yes,4.0,88972.7631020495,['LightGBM'],1,4,5,4,2,2
100876,2020,BR,High school,Machine Learning Engineer,PYTHON,XGBoost,0-1,130495.12442202824,No,JupyterLab,University,Brazil,High School or Less,ML Engineer,Python,No,0.5,130495.12442202824,['XGBoost'],1,2,2,4,3,1
100877,2020,AU,,Software Engineer,PYTHON,scikit-learn,10+,86422.33821078946,Hybrid,RStudio,Blogs,Australia,Unknown,Software Engineer,Python,Hybrid,12.0,86422.33821078946,['scikit-learn'],1,0,6,7,3,0
100878,2017,Canada,High school,Machine Learning Engineer,r,LightGBM;XGBoost,1-3,59414.03760805903,N,PyCharm,Books,Canada,High School or Less,ML Engineer,R,No,2.0,59414.03760805903,"['LightGBM', 'XGBoost']",2,3,2,4,4,1
100879,2018,JP,Bachelors,data scientist,JavaScript,,0,78226.13301248511,Hybrid,Notepad++,Books,Japan,Bachelor's,Data Scientist,JavaScript,Hybrid,0.0,78226.13301248511,[],0,6,0,3,2,0
100880,2018,UK,BS,Other,SQL,LightGBM;XGBoost;scikit-learn,0,600000,No,VS Code,Udemy,United Kingdom,Bachelor's,Other,SQL,No,0.0,600000.0,"['LightGBM', 'XGBoost', 'scikit-learn']",3,8,0,5,5,1
100881,2020,NG,BS,Software Engineer,Java,PyTorch,0,148888.58587612052,No,VS Code,Udemy,Nigeria,Bachelor's,Software Engineer,Java,No,0.0,148888.58587612052,['PyTorch'],1,7,0,7,1,1
100882,2017,Bangladesh,MS,ML Engineer,R,LightGBM;None;XGBoost,7,,N,Notepad++,YouTube,Bangladesh,Master's,ML Engineer,R,No,7.0,127994.21227948472,"['LightGBM', 'None', 'XGBoost']",3,1,3,4,4,1
100883,2017,AU,Doctorate,data scientist,sql,PyTorch,1-3,"$65,668",Yes,PyCharm,Coursera,Australia,Doctorate,Data Scientist,SQL,Yes,2.0,65668.0,['PyTorch'],1,0,1,3,5,2
100884,2021,Nigeria,BA,Machine Learning Engineer,SQL,PyTorch;TensorFlow;XGBoost,7,"$142,594",Hybrid,PyCharm,Blogs,Nigeria,Bachelor's,ML Engineer,SQL,Hybrid,7.0,142594.0,"['PyTorch', 'TensorFlow', 'XGBoost']",3,7,0,4,5,0
100885,2018,UK,High school,data scientist,R,TensorFlow,3-5,75276.68562403468,No,JupyterLab,Udemy,United Kingdom,High School or Less,Data Scientist,R,No,4.0,75276.68562403468,['TensorFlow'],1,8,2,3,4,1
100886,2020,India,Bachelors,data scientist,sql,LightGBM;None;scikit-learn,0-1,"$81,081",Y,RStudio,Coursera,India,Bachelor's,Data Scientist,SQL,Yes,0.5,81081.0,"['LightGBM', 'None', 'scikit-learn']",3,5,0,3,5,2
100887,2018,India,high School,Data Scientist,,None;XGBoost,0-1,119127.8518070451,Y,VS Code,Kaggle,India,High School or Less,Data Scientist,Unknown,Yes,0.5,119127.8518070451,"['None', 'XGBoost']",2,5,2,3,6,2
100888,2017,US,high School,Machine Learning Engineer,JS,,1-3,,Yes,Spyder,Udemy,United States,High School or Less,ML Engineer,JavaScript,Yes,2.0,127994.21227948472,[],0,9,2,4,2,2
100889,2018,BR,Diploma/Other,ML Engineer,PYTHON,Keras;LightGBM,0-1,"$91,709",Yes,PyCharm,Books,Brazil,Other,ML Engineer,Python,Yes,0.5,91709.0,"['Keras', 'LightGBM']",2,2,4,4,3,2
100890,2020,United Kingdom,MSc,Software Engineer,SQL,TensorFlow;XGBoost,12,110622.55944355865,No,Spyder,YouTube,United Kingdom,Master's,Software Engineer,SQL,No,12.0,110622.55944355865,"['TensorFlow', 'XGBoost']",2,8,3,7,5,1
100891,2021,U.S.A.,high School,Data Engineer,Python,XGBoost,5-10,"$124,069",No,JupyterLab,Udemy,United States,High School or Less,Data Engineer,Python,No,7.5,124069.0,['XGBoost'],1,9,2,2,3,1
100892,2021,Brazil,High school,data scientist,R,LightGBM;PyTorch;XGBoost,0,110799.77988202499,N,PyCharm,University,Brazil,High School or Less,Data Scientist,R,No,0.0,110799.77988202499,"['LightGBM', 'PyTorch', 'XGBoost']",3,2,2,3,4,1
100893,2019,Australia,high School,Data Analyst,SQL,PyTorch,1.5,111014.68468179838,No,Spyder,Udemy,Australia,High School or Less,Data Analyst,SQL,No,1.5,111014.68468179838,['PyTorch'],1,0,2,1,5,1
100894,2020,Germany,high School,Software Engineer,python,PyTorch,1-3,"$48,233",N,PyCharm,University,Germany,High School or Less,Software Engineer,Python,No,2.0,48233.0,['PyTorch'],1,4,2,7,3,1
100895,2018,Canada,ph.d,Machine Learning Engineer,C#,LightGBM;scikit-learn,1-3,156936.38608803615,Hybrid,RStudio,Coursera,Canada,Doctorate,ML Engineer,C#,Hybrid,2.0,156936.38608803615,"['LightGBM', 'scikit-learn']",2,3,1,4,0,0
100896,2018,CAN,BS,Researcher,JavaScript,LightGBM,10+,49558.99364810315,Y,PyCharm,YouTube,Canada,Bachelor's,Researcher,JavaScript,Yes,12.0,49558.99364810315,['LightGBM'],1,3,0,6,2,2
100897,2021,Germany,BS,Student,R,None;PyTorch;scikit-learn,0,21150.29465503919,No,VS Code,Blogs,Germany,Bachelor's,Student,R,No,0.0,21150.29465503919,"['None', 'PyTorch', 'scikit-learn']",3,4,0,8,4,1
100898,2017,Nigeria,PhD,data scientist,sql,PyTorch;XGBoost;scikit-learn,1-3,93196.45368709693,No,RStudio,University,Nigeria,Doctorate,Data Scientist,SQL,No,2.0,93196.45368709693,"['PyTorch', 'XGBoost', 'scikit-learn']",3,7,1,3,5,1
100899,2017,AU,MSc,data scientist,PYTHON,scikit-learn,0,45823.1528973231,No,JupyterLab,Udemy,Australia,Master's,Data Scientist,Python,No,0.0,45823.1528973231,['scikit-learn'],1,0,3,3,3,1
100900,2018,Japan,Some college,Student,python,PyTorch;TensorFlow,4,10739.557267006137,Hybrid,Notepad++,Books,Japan,Some College,Student,Python,Hybrid,4.0,10739.557267006137,"['PyTorch', 'TensorFlow']",2,6,5,8,3,0
100901,2017,BR,MSc,Machine Learning Engineer,JS,PyTorch,0,149858.32832432515,Y,Notepad++,YouTube,Brazil,Master's,ML Engineer,JavaScript,Yes,0.0,149858.32832432515,['PyTorch'],1,2,3,4,2,2
100902,2018,CAN,Master's,Business Analyst,r,PyTorch;TensorFlow;scikit-learn,1-3,850000,Hybrid,RStudio,University,Canada,Master's,Business Analyst,R,Hybrid,2.0,700999.9999999991,"['PyTorch', 'TensorFlow', 'scikit-learn']",3,3,3,0,4,0
100903,2020,IND,PhD,Data Analyst,Python,LightGBM;None;scikit-learn,1-3,135108.78830053995,Y,Notepad++,Coursera,India,Doctorate,Data Analyst,Python,Yes,2.0,135108.78830053995,"['LightGBM', 'None', 'scikit-learn']",3,5,1,1,3,2
100904,2019,BD,Masters,Data Engineer,JS,Keras;None;TensorFlow,12,117027.61499964484,N,VS Code,Books,Bangladesh,Master's,Data Engineer,JavaScript,No,12.0,117027.61499964484,"['Keras', 'None', 'TensorFlow']",3,1,3,2,2,1
100905,2021,U.S.A.,,Business Analyst,Java,None;PyTorch,5-10,"$63,547",Hybrid,Notepad++,University,United States,Unknown,Business Analyst,Java,Hybrid,7.5,63547.0,"['None', 'PyTorch']",2,9,6,0,1,0
100906,2021,Nigeria,MS,Machine Learning Engineer,C#,Keras;LightGBM;XGBoost,0-1,135678.86156554258,Yes,RStudio,Coursera,Nigeria,Master's,ML Engineer,C#,Yes,0.5,135678.86156554258,"['Keras', 'LightGBM', 'XGBoost']",3,7,3,4,0,2
100907,2019,CAN,Master's,Software Engineer,sql,None;PyTorch,0-1,"$111,539",Yes,PyCharm,YouTube,Canada,Master's,Software Engineer,SQL,Yes,0.5,111539.0,"['None', 'PyTorch']",2,3,3,7,5,2
100908,2018,Australia,Some college,Machine Learning Engineer,PYTHON,None;PyTorch;TensorFlow,10+,125319.5679556452,Y,RStudio,Books,Australia,Some College,ML Engineer,Python,Yes,12.0,125319.5679556452,"['None', 'PyTorch', 'TensorFlow']",3,0,5,4,3,2
100909,2019,USA,MSc,Other,Java,LightGBM,7,"$75,830",N,Spyder,University,United States,Master's,Other,Java,No,7.0,75830.0,['LightGBM'],1,9,3,5,1,1
100910,2020,Nigeria,MS,Data Analyst,C#,Keras;PyTorch;scikit-learn,4,79984.32901172384,N,RStudio,YouTube,Nigeria,Master's,Data Analyst,C#,No,4.0,79984.32901172384,"['Keras', 'PyTorch', 'scikit-learn']",3,7,3,1,0,1
100911,2018,Australia,BA,Machine Learning Engineer,SQL,None;scikit-learn,12,"$152,707",Yes,PyCharm,Books,Australia,Bachelor's,ML Engineer,SQL,Yes,12.0,152707.0,"['None', 'scikit-learn']",2,0,0,4,5,2
100912,2020,Canada,BA,Data Engineer,Python,LightGBM;None,0,,Y,VS Code,University,Canada,Bachelor's,Data Engineer,Python,Yes,0.0,116054.05641581563,"['LightGBM', 'None']",2,3,0,2,3,2
100913,2019,Canada,BA,Student,SQL,LightGBM;TensorFlow;scikit-learn,5-10,10470.954984322192,No,Notepad++,Kaggle,Canada,Bachelor's,Student,SQL,No,7.5,10470.954984322192,"['LightGBM', 'TensorFlow', 'scikit-learn']",3,3,0,8,5,1
100914,2020,BR,high School,data scientist,r,scikit-learn,0,122685.74421096493,No,VS Code,YouTube,Brazil,High School or Less,Data Scientist,R,No,0.0,122685.74421096493,['scikit-learn'],1,2,2,3,4,1
100915,2019,uk,High school,Researcher,JS,None,1.5,65561.91431127039,N,Spyder,University,United Kingdom,High School or Less,Researcher,JavaScript,No,1.5,65561.91431127039,[],0,8,2,6,2,1
100916,2018,United Kingdom,High school,Researcher,JavaScript,Keras;PyTorch;scikit-learn,12,43356.06252942974,Y,JupyterLab,YouTube,United Kingdom,High School or Less,Researcher,JavaScript,Yes,12.0,43356.06252942974,"['Keras', 'PyTorch', 'scikit-learn']",3,8,2,6,2,2
100917,2021,USA,Doctorate,Researcher,python,LightGBM;None,5-10,73905.53809365156,Hybrid,RStudio,YouTube,United States,Doctorate,Researcher,Python,Hybrid,7.5,73905.53809365156,"['LightGBM', 'None']",2,9,1,6,3,0
100918,2021,Australia,BA,Data Analyst,JavaScript,Keras;None,1.5,119893.20225824013,No,RStudio,Blogs,Australia,Bachelor's,Data Analyst,JavaScript,No,1.5,119893.20225824013,"['Keras', 'None']",2,0,0,1,2,1
100919,2018,U.S.A.,Some college,Business Analyst,R,Keras;None,0-1,122840.7307507776,Hybrid,Spyder,University,United States,Some College,Business Analyst,R,Hybrid,0.5,122840.7307507776,"['Keras', 'None']",2,9,5,0,4,0
100920,2021,IND,MSc,data scientist,JavaScript,Keras;XGBoost;scikit-learn,10+,26459.03881387903,Yes,Spyder,Books,India,Master's,Data Scientist,JavaScript,Yes,12.0,26459.03881387903,"['Keras', 'XGBoost', 'scikit-learn']",3,5,3,3,2,2
100921,2019,NG,Master's,Student,R,Keras,1-3,"$10,448",Hybrid,Spyder,Books,Nigeria,Master's,Student,R,Hybrid,2.0,10448.0,['Keras'],1,7,3,8,4,0
100922,2021,UK,Masters,Other,C#,Keras;TensorFlow,1.5,45899.241032839054,Y,JupyterLab,YouTube,United Kingdom,Master's,Other,C#,Yes,1.5,45899.241032839054,"['Keras', 'TensorFlow']",2,8,3,5,0,2
100923,2021,NG,Master's,Other,C#,TensorFlow;scikit-learn,7,74701.2592387327,No,Spyder,University,Nigeria,Master's,Other,C#,No,7.0,74701.2592387327,"['TensorFlow', 'scikit-learn']",2,7,3,5,0,1
100924,2019,India,PhD,Researcher,r,LightGBM;XGBoost,12,98851.7117205706,Y,Spyder,Blogs,India,Doctorate,Researcher,R,Yes,12.0,98851.7117205706,"['LightGBM', 'XGBoost']",2,5,1,6,4,2
100925,2017,JP,High school,Business Analyst,R,Keras;PyTorch,3-5,47169.42210687214,No,PyCharm,Blogs,Japan,High School or Less,Business Analyst,R,No,4.0,47169.42210687214,"['Keras', 'PyTorch']",2,6,2,0,4,1
100926,2018,Australia,Doctorate,Machine Learning Engineer,sql,PyTorch,0,165206.3715210143,Yes,Notepad++,Udemy,Australia,Doctorate,ML Engineer,SQL,Yes,0.0,165206.3715210143,['PyTorch'],1,0,1,4,5,2
100927,2020,Germany,BS,Machine Learning Engineer,JS,TensorFlow,10+,243489.01207107474,N,PyCharm,University,Germany,Bachelor's,ML Engineer,JavaScript,No,12.0,243489.01207107474,['TensorFlow'],1,4,0,4,2,1
100928,2020,IND,high School,Data Analyst,R,TensorFlow;scikit-learn,10+,78138.23658194717,Y,RStudio,YouTube,India,High School or Less,Data Analyst,R,Yes,12.0,78138.23658194717,"['TensorFlow', 'scikit-learn']",2,5,2,1,4,2
100929,2018,Germany,Masters,Other,Python,None;TensorFlow,10+,"$41,191",No,VS Code,Kaggle,Germany,Master's,Other,Python,No,12.0,41191.0,"['None', 'TensorFlow']",2,4,3,5,3,1
100930,2017,United Kingdom,PhD,Business Analyst,PYTHON,LightGBM;scikit-learn,4,133602.6408528467,Yes,VS Code,Books,United Kingdom,Doctorate,Business Analyst,Python,Yes,4.0,133602.6408528467,"['LightGBM', 'scikit-learn']",2,8,1,0,3,2
100931,2021,U.S.A.,BA,Data Engineer,r,None;scikit-learn,1.5,75268.428155525,Hybrid,Notepad++,Blogs,United States,Bachelor's,Data Engineer,R,Hybrid,1.5,75268.428155525,"['None', 'scikit-learn']",2,9,0,2,4,0
100932,2021,U.S.A.,Masters,Data Analyst,R,scikit-learn,12,47908.14221280515,N,VS Code,YouTube,United States,Master's,Data Analyst,R,No,12.0,47908.14221280515,['scikit-learn'],1,9,3,1,4,1
100933,2019,Australia,Some college,Data Engineer,C#,Keras;PyTorch;scikit-learn,5-10,93384.50253022993,N,VS Code,Books,Australia,Some College,Data Engineer,C#,No,7.5,93384.50253022993,"['Keras', 'PyTorch', 'scikit-learn']",3,0,5,2,0,1
100934,2018,uk,BA,Data Engineer,sql,None,5-10,"$127,894",Y,PyCharm,Udemy,United Kingdom,Bachelor's,Data Engineer,SQL,Yes,7.5,127894.0,[],0,8,0,2,5,2
100935,2018,USA,Bachelors,ML Engineer,r,PyTorch,1.5,125299.52272794789,Hybrid,Spyder,Coursera,United States,Bachelor's,ML Engineer,R,Hybrid,1.5,125299.52272794789,['PyTorch'],1,9,0,4,4,0
100936,2017,Nigeria,MS,Software Engineer,python,Keras;XGBoost,1.5,"$176,389",Y,Notepad++,Udemy,Nigeria,Master's,Software Engineer,Python,Yes,1.5,176389.0,"['Keras', 'XGBoost']",2,7,3,7,3,2
100937,2021,United Kingdom,Diploma/Other,Data Analyst,SQL,PyTorch,0,80687.02476245993,Hybrid,VS Code,Blogs,United Kingdom,Other,Data Analyst,SQL,Hybrid,0.0,80687.02476245993,['PyTorch'],1,8,4,1,5,0
100938,2017,Japan,High school,Other,Python,LightGBM;None,5-10,40455.58358537384,Hybrid,Spyder,University,Japan,High School or Less,Other,Python,Hybrid,7.5,40455.58358537384,"['LightGBM', 'None']",2,6,2,5,3,0
100939,2020,UK,PhD,Software Engineer,JS,XGBoost;scikit-learn,5-10,,Y,RStudio,Coursera,United Kingdom,Doctorate,Software Engineer,JavaScript,Yes,7.5,111330.74761759344,"['XGBoost', 'scikit-learn']",2,8,1,7,2,2
100940,2018,CAN,Diploma/Other,Machine Learning Engineer,r,TensorFlow;scikit-learn,10+,113356.7687787903,No,PyCharm,University,Canada,Other,ML Engineer,R,No,12.0,113356.7687787903,"['TensorFlow', 'scikit-learn']",2,3,4,4,4,1
100941,2020,JP,BA,Other,sql,None,0-1,59926.42488579191,Hybrid,VS Code,Books,Japan,Bachelor's,Other,SQL,Hybrid,0.5,59926.42488579191,[],0,6,0,5,5,0
100942,2020,Nigeria,,Student,SQL,LightGBM,1.5,13841.511460539958,Yes,PyCharm,Blogs,Nigeria,Unknown,Student,SQL,Yes,1.5,13841.511460539958,['LightGBM'],1,7,6,8,5,2
100943,2021,United Kingdom,MS,data scientist,SQL,PyTorch,12,47208.67892683986,N,Notepad++,Kaggle,United Kingdom,Master's,Data Scientist,SQL,No,12.0,47208.67892683986,['PyTorch'],1,8,3,3,5,1
100944,2018,DE,ph.d,Data Scientist,Python,LightGBM,3-5,"$128,201",Y,Notepad++,Udemy,Germany,Doctorate,Data Scientist,Python,Yes,4.0,128201.0,['LightGBM'],1,4,1,3,3,2
100945,2017,United States,Masters,ML Engineer,JS,Keras;None,12,"$80,879",Yes,VS Code,Udemy,United States,Master's,ML Engineer,JavaScript,Yes,12.0,80879.0,"['Keras', 'None']",2,9,3,4,2,2
100946,2017,IND,MS,Other,PYTHON,None,12,52371.57353820759,Y,JupyterLab,University,India,Master's,Other,Python,Yes,12.0,52371.57353820759,[],0,5,3,5,3,2
100947,2021,Nigeria,Some college,Data Analyst,r,LightGBM;TensorFlow;XGBoost,0,40762.69829975646,Hybrid,PyCharm,Coursera,Nigeria,Some College,Data Analyst,R,Hybrid,0.0,40762.69829975646,"['LightGBM', 'TensorFlow', 'XGBoost']",3,7,5,1,4,0
100948,2021,Germany,BA,Data Analyst,sql,PyTorch;XGBoost,5-10,51263.78986497252,Yes,VS Code,YouTube,Germany,Bachelor's,Data Analyst,SQL,Yes,7.5,51263.78986497252,"['PyTorch', 'XGBoost']",2,4,0,1,5,2
100949,2020,JP,MSc,Other,R,scikit-learn,4,40075.494833828765,No,JupyterLab,Blogs,Japan,Master's,Other,R,No,4.0,40075.494833828765,['scikit-learn'],1,6,3,5,4,1
100950,2020,BD,High school,Student,JavaScript,PyTorch;XGBoost,10+,8709.383979627984,No,VS Code,Kaggle,Bangladesh,High School or Less,Student,JavaScript,No,12.0,9590.92149958966,"['PyTorch', 'XGBoost']",2,1,2,8,2,1
100951,2020,BD,MSc,data scientist,,LightGBM,7,88373.9581598539,Y,RStudio,Books,Bangladesh,Master's,Data Scientist,Unknown,Yes,7.0,88373.9581598539,['LightGBM'],1,1,3,3,6,2
100952,2018,Australia,Master's,data scientist,R,LightGBM;TensorFlow,5-10,83396.60227350106,Hybrid,JupyterLab,Blogs,Australia,Master's,Data Scientist,R,Hybrid,7.5,83396.60227350106,"['LightGBM', 'TensorFlow']",2,0,3,3,4,0
100953,2021,Nigeria,Masters,Data Analyst,sql,None;TensorFlow;XGBoost,5-10,109327.33869674681,Hybrid,Notepad++,Blogs,Nigeria,Master's,Data Analyst,SQL,Hybrid,7.5,109327.33869674681,"['None', 'TensorFlow', 'XGBoost']",3,7,3,1,5,0
100954,2019,India,Masters,Data Analyst,sql,None;TensorFlow;scikit-learn,10+,106913.59284497976,Hybrid,PyCharm,YouTube,India,Master's,Data Analyst,SQL,Hybrid,12.0,106913.59284497976,"['None', 'TensorFlow', 'scikit-learn']",3,5,3,1,5,0
100955,2019,DE,Diploma/Other,ML Engineer,SQL,XGBoost,4,"$81,985",Yes,VS Code,University,Germany,Other,ML Engineer,SQL,Yes,4.0,81985.0,['XGBoost'],1,4,4,4,5,2
100956,2019,Bangladesh,Some college,Software Engineer,sql,LightGBM;PyTorch;TensorFlow,1.5,179839.24339561097,N,JupyterLab,Coursera,Bangladesh,Some College,Software Engineer,SQL,No,1.5,179839.24339561097,"['LightGBM', 'PyTorch', 'TensorFlow']",3,1,5,7,5,1
100957,2017,USA,MS,Data Scientist,Python,Keras;PyTorch;TensorFlow,0,"$205,844",N,Notepad++,Books,United States,Master's,Data Scientist,Python,No,0.0,205844.0,"['Keras', 'PyTorch', 'TensorFlow']",3,9,3,3,3,1
100958,2018,Japan,ph.d,Data Scientist,Python,Keras;XGBoost,12,,Y,JupyterLab,University,Japan,Doctorate,Data Scientist,Python,Yes,12.0,87557.46673558994,"['Keras', 'XGBoost']",2,6,1,3,3,2
100959,2020,Australia,BA,Data Analyst,C#,XGBoost;scikit-learn,3-5,"$46,322",Hybrid,PyCharm,YouTube,Australia,Bachelor's,Data Analyst,C#,Hybrid,4.0,46322.0,"['XGBoost', 'scikit-learn']",2,0,0,1,0,0
100960,2017,Nigeria,Diploma/Other,Software Engineer,Java,TensorFlow,1-3,106816.74617743236,Hybrid,Notepad++,YouTube,Nigeria,Other,Software Engineer,Java,Hybrid,2.0,106816.74617743236,['TensorFlow'],1,7,4,7,1,0
100961,2020,Germany,Bachelors,Machine Learning Engineer,python,Keras;scikit-learn,3-5,109292.11460020987,Y,JupyterLab,Blogs,Germany,Bachelor's,ML Engineer,Python,Yes,4.0,109292.11460020987,"['Keras', 'scikit-learn']",2,4,0,4,3,2
100962,2018,Canada,Diploma/Other,Student,r,Keras;None;XGBoost,7,12469.08391004123,Hybrid,RStudio,Udemy,Canada,Other,Student,R,Hybrid,7.0,12469.08391004123,"['Keras', 'None', 'XGBoost']",3,3,4,8,4,0
100963,2019,uk,ph.d,Researcher,PYTHON,LightGBM;XGBoost,4,"$144,515",Yes,PyCharm,Udemy,United Kingdom,Doctorate,Researcher,Python,Yes,4.0,144515.0,"['LightGBM', 'XGBoost']",2,8,1,6,3,2
100964,2018,US,Bachelor's,Data Analyst,Python,Keras;PyTorch;TensorFlow,4,114468.48428009753,Y,VS Code,University,United States,Bachelor's,Data Analyst,Python,Yes,4.0,114468.48428009753,"['Keras', 'PyTorch', 'TensorFlow']",3,9,0,1,3,2
100965,2019,US,Master's,Software Engineer,C#,LightGBM;None;PyTorch,1-3,"$148,401",No,VS Code,Kaggle,United States,Master's,Software Engineer,C#,No,2.0,148401.0,"['LightGBM', 'None', 'PyTorch']",3,9,3,7,0,1
100966,2020,U.S.A.,Bachelor's,Machine Learning Engineer,PYTHON,None,3-5,169138.5512161184,N,JupyterLab,YouTube,United States,Bachelor's,ML Engineer,Python,No,4.0,169138.5512161184,[],0,9,0,4,3,1
100967,2018,Australia,MSc,ML Engineer,JavaScript,LightGBM;XGBoost;scikit-learn,3-5,"$115,757",Y,VS Code,Udemy,Australia,Master's,ML Engineer,JavaScript,Yes,4.0,115757.0,"['LightGBM', 'XGBoost', 'scikit-learn']",3,0,3,4,2,2
100968,2020,Nigeria,PhD,data scientist,SQL,Keras;None;scikit-learn,1.5,96891.65478710766,Hybrid,Spyder,Coursera,Nigeria,Doctorate,Data Scientist,SQL,Hybrid,1.5,96891.65478710766,"['Keras', 'None', 'scikit-learn']",3,7,1,3,5,0
100969,2019,uk,Bachelors,Data Scientist,python,LightGBM;None;PyTorch,4,143216.64523923388,Hybrid,Spyder,Blogs,United Kingdom,Bachelor's,Data Scientist,Python,Hybrid,4.0,143216.64523923388,"['LightGBM', 'None', 'PyTorch']",3,8,0,3,3,0
100970,2020,United States,BA,Data Scientist,JS,XGBoost,4,143278.68487974012,Hybrid,Notepad++,Blogs,United States,Bachelor's,Data Scientist,JavaScript,Hybrid,4.0,143278.68487974012,['XGBoost'],1,9,0,3,2,0
100971,2021,BR,Bachelors,ML Engineer,Python,LightGBM;None,10+,211550.1515079894,Hybrid,VS Code,Blogs,Brazil,Bachelor's,ML Engineer,Python,Hybrid,12.0,211550.1515079894,"['LightGBM', 'None']",2,2,0,4,3,0
100972,2020,U.S.A.,MS,Data Engineer,sql,PyTorch;scikit-learn,10+,216928.4254844643,No,PyCharm,Books,United States,Master's,Data Engineer,SQL,No,12.0,216928.4254844643,"['PyTorch', 'scikit-learn']",2,9,3,2,5,1
100973,2018,CAN,high School,Data Scientist,R,PyTorch;TensorFlow,1.5,"$118,484",Hybrid,Notepad++,Books,Canada,High School or Less,Data Scientist,R,Hybrid,1.5,118484.0,"['PyTorch', 'TensorFlow']",2,3,2,3,4,0
100974,2017,JP,Bachelors,data scientist,r,PyTorch,1.5,78840.73376453479,Hybrid,Notepad++,YouTube,Japan,Bachelor's,Data Scientist,R,Hybrid,1.5,78840.73376453479,['PyTorch'],1,6,0,3,4,0
100975,2018,Bangladesh,BA,Other,python,Keras;None;XGBoost,5-10,34857.48313867894,Y,RStudio,University,Bangladesh,Bachelor's,Other,Python,Yes,7.5,34857.48313867894,"['Keras', 'None', 'XGBoost']",3,1,0,5,3,2
100976,2020,Nigeria,,Data Engineer,JavaScript,None;PyTorch;scikit-learn,0,190678.82500817717,N,PyCharm,University,Nigeria,Unknown,Data Engineer,JavaScript,No,0.0,190678.82500817717,"['None', 'PyTorch', 'scikit-learn']",3,7,6,2,2,1
100977,2017,JP,Masters,data scientist,Python,,0,124623.37867508891,Y,Notepad++,Udemy,Japan,Master's,Data Scientist,Python,Yes,0.0,124623.37867508891,[],0,6,3,3,3,2
100978,2019,JP,PhD,Data Analyst,Java,XGBoost,7,193577.46345252608,Yes,JupyterLab,University,Japan,Doctorate,Data Analyst,Java,Yes,7.0,193577.46345252608,['XGBoost'],1,6,1,1,1,2
